[2019-02-26 20:02:43,523: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:02:53,525: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:03:03,527: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:03:13,534: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:03:23,534: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:03:33,538: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:03:43,542: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:03:53,548: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:04:03,549: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:04:13,556: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:04:23,561: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:04:33,567: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:04:43,571: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:04:53,577: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:05:03,605: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:05:13,607: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:05:23,608: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:05:33,611: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:05:43,617: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:05:53,619: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:06:03,628: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:06:13,628: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:06:23,628: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:06:33,630: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:06:43,631: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:06:53,631: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:07:03,633: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:07:13,654: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:07:23,656: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:07:33,660: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:07:43,663: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:07:53,664: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:08:03,667: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:08:13,670: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:08:23,671: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:08:33,674: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
[2019-02-26 20:08:43,679: INFO/MainProcess] Scheduler: Sending due task task1 (course_task)
